driver_id,date,delays_minutes,behavioral_problems,violations_count,accidents_count,rating,route_id,vehicle_id,shift
D039,2025-02-23,22,0,0,1,3.51,R07,V19,morning
D039,2025-02-24,22,0,0,0,4.52,R07,V19,afternoon
D039,2025-02-25,23,0,1,0,4.37,R07,V19,night
D039,2025-02-26,25,1,0,0,4.33,R07,V19,afternoon
D039,2025-02-27,23,0,0,0,4.48,R07,V19,night
D039,2025-02-28,24,0,0,0,4.11,R07,V19,night
D039,2025-03-01,15,0,0,0,4.67,R07,V19,night
D039,2025-03-02,23,1,0,1,3.45,R07,V19,night
D039,2025-03-03,24,2,1,0,4.35,R07,V19,morning
D039,2025-03-04,22,0,0,0,4.72,R07,V19,night
D039,2025-03-05,23,0,1,0,4.52,R07,V19,night
D039,2025-03-06,25,0,3,0,4.17,R07,V19,afternoon
D039,2025-03-07,18,0,0,0,4.54,R07,V19,afternoon
D039,2025-03-08,21,0,1,0,4.3,R07,V19,morning
D039,2025-03-09,15,0,1,0,4.56,R07,V19,night
D039,2025-03-10,27,0,1,0,4.3,R07,V19,morning
D039,2025-03-11,24,0,1,0,4.56,R07,V19,afternoon
D039,2025-03-12,11,1,1,0,4.32,R07,V19,afternoon
D039,2025-03-13,23,0,1,0,4.56,R07,V19,night
D039,2025-03-14,25,0,1,1,3.61,R07,V19,morning
D039,2025-03-15,18,0,0,1,4.03,R07,V19,afternoon
D039,2025-03-16,17,0,0,0,4.21,R07,V19,afternoon
D039,2025-03-17,17,0,1,0,4.15,R07,V19,night
D039,2025-03-18,19,0,0,0,4.56,R07,V19,night
D039,2025-03-19,19,1,1,0,4.36,R07,V19,afternoon
D039,2025-03-20,21,0,0,0,4.37,R07,V19,afternoon
D039,2025-03-21,20,0,0,0,4.74,R07,V19,night
D039,2025-03-22,20,0,0,0,4.44,R07,V19,night
D039,2025-03-23,23,0,0,0,4.23,R07,V19,afternoon
D039,2025-03-24,27,0,1,0,3.97,R07,V19,afternoon
D039,2025-03-25,9,1,2,0,4.29,R07,V19,morning
D039,2025-03-26,19,0,0,0,4.53,R07,V19,afternoon
D039,2025-03-27,15,0,0,0,4.19,R07,V19,morning
D039,2025-03-28,22,2,1,0,4.44,R07,V19,afternoon
D039,2025-03-29,22,0,0,0,4.65,R07,V19,afternoon
D039,2025-03-30,26,0,0,0,4.3,R07,V19,night
D039,2025-03-31,27,0,0,1,3.65,R07,V19,night
D040,2025-01-01,18,0,0,0,4.58,R08,V02,afternoon
D040,2025-01-02,26,0,0,0,4.57,R08,V02,night
D040,2025-01-03,21,0,0,0,4.37,R08,V02,morning
D040,2025-01-04,20,0,1,0,4.08,R08,V02,afternoon
D040,2025-01-05,17,0,1,0,4.24,R08,V02,morning
D040,2025-01-06,31,0,0,0,4.47,R08,V02,afternoon
D040,2025-01-07,22,1,0,0,4.06,R08,V02,night
D040,2025-01-08,15,0,0,0,4.54,R08,V02,morning
D040,2025-01-09,25,0,2,1,3.72,R08,V02,night
D040,2025-01-10,21,0,1,0,4.31,R08,V02,night
D040,2025-01-11,19,0,1,0,4.19,R08,V02,morning
D040,2025-01-12,21,0,0,0,4.49,R08,V02,night
D040,2025-01-13,32,0,0,0,4.58,R08,V02,afternoon
D040,2025-01-14,17,0,0,0,4.36,R08,V02,night
D040,2025-01-15,21,0,1,0,4.5,R08,V02,afternoon
D040,2025-01-16,19,0,0,0,4.18,R08,V02,afternoon
D040,2025-01-17,22,0,0,0,4.78,R08,V02,afternoon
D040,2025-01-18,15,1,1,0,4.29,R08,V02,afternoon
D040,2025-01-19,18,0,0,0,4.52,R08,V02,afternoon
D040,2025-01-20,32,0,1,0,4.34,R08,V02,afternoon
D040,2025-01-21,15,0,0,0,4.67,R08,V02,night
D040,2025-01-22,14,0,0,0,4.11,R08,V02,afternoon
D040,2025-01-23,22,2,2,0,4.13,R08,V02,afternoon
D040,2025-01-24,24,0,0,1,3.53,R08,V02,afternoon
D040,2025-01-25,18,0,0,1,4.27,R08,V02,morning
D040,2025-01-26,19,0,0,1,3.98,R08,V02,night
D040,2025-01-27,23,0,0,0,4.37,R08,V02,afternoon
D040,2025-01-28,22,1,1,0,4.19,R08,V02,night
D040,2025-01-29,25,1,0,0,4.46,R08,V02,afternoon
D040,2025-01-30,20,0,0,0,4.15,R08,V02,night
D040,2025-01-31,11,0,0,0,4.39,R08,V02,afternoon
D040,2025-02-01,23,1,1,0,4.0,R08,V02,afternoon
D040,2025-02-02,28,1,0,0,4.5,R08,V02,morning
D040,2025-02-03,29,1,1,0,4.4,R08,V02,afternoon
D040,2025-02-04,23,0,0,0,4.76,R08,V02,morning
D040,2025-02-05,23,0,0,0,4.88,R08,V02,morning
D040,2025-02-06,15,1,0,0,4.37,R08,V02,afternoon
D040,2025-02-07,20,0,0,0,4.72,R08,V02,morning
D040,2025-02-08,22,0,1,0,4.52,R08,V02,night
D040,2025-02-09,15,0,0,0,4.61,R08,V02,night
D040,2025-02-10,31,1,0,0,4.05,R08,V02,morning
D040,2025-02-11,15,0,0,0,4.56,R08,V02,night
D040,2025-02-12,19,1,0,0,4.04,R08,V02,morning
D040,2025-02-13,21,0,0,0,4.61,R08,V02,night
D040,2025-02-14,15,1,1,0,4.35,R08,V02,afternoon
D040,2025-02-15,17,0,1,0,4.54,R08,V02,night
D040,2025-02-16,19,0,0,0,4.09,R08,V02,night
D040,2025-02-17,31,0,1,0,3.97,R08,V02,morning
D040,2025-02-18,21,0,0,0,4.23,R08,V02,afternoon
D040,2025-02-19,12,1,1,0,4.3,R08,V02,morning
D040,2025-02-20,21,0,0,0,4.57,R08,V02,afternoon
D040,2025-02-21,23,0,0,0,4.49,R08,V02,morning
D040,2025-02-22,25,0,1,0,4.3,R08,V02,night
D040,2025-02-23,18,0,0,0,4.16,R08,V02,night
D040,2025-02-24,19,0,0,0,4.1,R08,V02,afternoon
D040,2025-02-25,15,0,0,0,4.58,R08,V02,morning
D040,2025-02-26,19,0,0,0,4.45,R08,V02,night
D040,2025-02-27,10,0,0,0,4.38,R08,V02,night
D040,2025-02-28,21,0,0,0,4.14,R08,V02,afternoon
D040,2025-03-01,21,0,0,0,4.4,R08,V02,afternoon
D040,2025-03-02,16,1,0,0,4.75,R08,V02,night
D040,2025-03-03,28,1,0,0,4.69,R08,V02,morning
D040,2025-03-04,20,0,0,0,4.28,R08,V02,afternoon
D040,2025-03-05,20,0,1,0,4.29,R08,V02,afternoon
D040,2025-03-06,11,2,0,0,4.55,R08,V02,afternoon
D040,2025-03-07,22,0,0,0,4.42,R08,V02,afternoon
D040,2025-03-08,24,0,0,0,4.23,R08,V02,night
D040,2025-03-09,26,1,0,0,4.19,R08,V02,night
D040,2025-03-10,28,1,0,0,4.54,R08,V02,morning
D040,2025-03-11,26,0,0,0,4.37,R08,V02,afternoon
D040,2025-03-12,25,1,1,1,3.83,R08,V02,morning
D040,2025-03-13,17,1,1,0,4.19,R08,V02,night
D040,2025-03-14,23,0,0,0,4.57,R08,V02,afternoon
D040,2025-03-15,27,0,0,0,4.32,R08,V02,morning
D040,2025-03-16,26,0,0,0,4.05,R08,V02,afternoon
D040,2025-03-17,26,0,0,0,4.44,R08,V02,afternoon
D040,2025-03-18,24,0,0,0,4.42,R08,V02,afternoon
D040,2025-03-19,23,0,0,0,4.61,R08,V02,afternoon
D040,2025-03-20,21,0,1,0,4.45,R08,V02,afternoon
D040,2025-03-21,23,0,0,0,4.31,R08,V02,morning
D040,2025-03-22,26,0,1,0,4.72,R08,V02,morning
D040,2025-03-23,20,0,0,0,4.36,R08,V02,morning
D040,2025-03-24,21,0,0,0,4.17,R08,V02,night
D040,2025-03-25,27,0,0,0,4.44,R08,V02,afternoon
D040,2025-03-26,23,0,0,0,4.95,R08,V02,afternoon
D040,2025-03-27,19,0,0,0,4.2,R08,V02,afternoon
D040,2025-03-28,19,0,0,0,4.74,R08,V02,night
D040,2025-03-29,23,1,0,0,4.32,R08,V02,night
D040,2025-03-30,22,0,0,0,4.36,R08,V02,afternoon
D040,2025-03-31,28,1,0,0,4.34,R08,V02,night
D041,2025-01-01,23,0,0,0,4.57,R06,V18,night
D041,2025-01-02,22,0,0,0,4.52,R06,V18,morning
D041,2025-01-03,21,0,1,0,4.15,R06,V18,morning
D041,2025-01-04,17,0,0,0,4.75,R06,V18,morning
D041,2025-01-05,17,0,0,0,4.58,R06,V18,night
D041,2025-01-06,30,1,0,0,4.6,R06,V18,afternoon
D041,2025-01-07,20,0,1,0,4.01,R06,V18,morning
D041,2025-01-08,22,0,0,1,3.98,R06,V18,night
D041,2025-01-09,21,0,0,0,4.01,R06,V18,morning
D041,2025-01-10,17,1,1,1,3.9,R06,V18,night
D041,2025-01-11,23,0,0,0,4.46,R06,V18,night
D041,2025-01-12,16,0,0,0,4.57,R06,V18,afternoon
D041,2025-01-13,17,0,0,0,4.47,R06,V18,night
D041,2025-01-14,15,0,0,0,4.85,R06,V18,morning
D041,2025-01-15,16,0,0,1,4.01,R06,V18,afternoon
D041,2025-01-16,21,1,1,0,4.24,R06,V18,night
D041,2025-01-17,22,1,0,0,4.75,R06,V18,night
D041,2025-01-18,22,0,0,0,4.51,R06,V18,morning
D041,2025-01-19,15,0,2,0,4.24,R06,V18,morning
D041,2025-01-20,27,1,1,0,4.32,R06,V18,night
D041,2025-01-21,27,0,1,0,4.34,R06,V18,night
D041,2025-01-22,17,0,0,0,4.7,R06,V18,night
D041,2025-01-23,20,1,2,0,4.09,R06,V18,afternoon
D041,2025-01-24,23,0,0,0,4.39,R06,V18,night
D041,2025-01-25,14,1,0,1,3.63,R06,V18,night
D041,2025-01-26,18,0,1,0,4.27,R06,V18,night
D041,2025-01-27,32,0,0,0,4.03,R06,V18,night
D041,2025-01-28,17,0,0,0,4.52,R06,V18,afternoon
D041,2025-01-29,13,0,0,0,4.2,R06,V18,night
D041,2025-01-30,24,0,0,0,4.7,R06,V18,afternoon
D041,2025-01-31,21,0,0,0,4.37,R06,V18,morning
D041,2025-02-01,16,1,0,0,4.73,R06,V18,morning
D041,2025-02-02,25,0,1,0,4.08,R06,V18,night
D041,2025-02-03,26,0,1,0,3.88,R06,V18,morning
D041,2025-02-04,14,0,0,0,4.13,R06,V18,afternoon
D041,2025-02-05,21,0,0,0,4.48,R06,V18,afternoon
D041,2025-02-06,22,0,0,0,4.31,R06,V18,morning
D041,2025-02-07,18,0,4,0,4.17,R06,V18,afternoon
D041,2025-02-08,21,0,0,0,4.3,R06,V18,afternoon
D041,2025-02-09,18,1,1,0,4.59,R06,V18,night
D041,2025-02-10,30,0,2,0,4.28,R06,V18,afternoon
D041,2025-02-11,20,0,0,0,4.43,R06,V18,night
D041,2025-02-12,16,0,0,0,4.41,R06,V18,night
D041,2025-02-13,29,0,0,0,4.71,R06,V18,night
D041,2025-02-14,19,0,0,0,4.27,R06,V18,afternoon
D041,2025-02-15,18,0,0,0,4.38,R06,V18,night
D041,2025-02-16,12,0,0,0,4.46,R06,V18,night
D041,2025-02-17,30,0,0,0,4.49,R06,V18,night
D041,2025-02-18,23,0,0,0,4.59,R06,V18,morning
D041,2025-02-19,18,0,0,0,4.72,R06,V18,night
D041,2025-02-20,23,0,1,0,4.36,R06,V18,morning
D041,2025-02-21,26,0,0,0,4.94,R06,V18,morning
D041,2025-02-22,20,0,0,0,4.44,R06,V18,night
D041,2025-02-23,15,1,0,0,4.51,R06,V18,morning
D041,2025-02-24,23,0,1,0,4.32,R06,V18,night
D041,2025-02-25,17,0,1,0,4.02,R06,V18,afternoon
D041,2025-02-26,13,0,0,0,4.3,R06,V18,morning
D041,2025-02-27,11,0,0,0,4.55,R06,V18,morning
D041,2025-02-28,22,1,0,0,4.6,R06,V18,night
D041,2025-03-01,27,1,1,0,4.25,R06,V18,afternoon
D041,2025-03-02,24,0,2,0,4.21,R06,V18,afternoon
D041,2025-03-03,31,1,2,0,4.28,R06,V18,morning
D041,2025-03-04,22,1,0,0,4.53,R06,V18,morning
D041,2025-03-05,22,0,0,0,4.13,R06,V18,morning
D041,2025-03-06,22,1,0,0,4.39,R06,V18,afternoon
D041,2025-03-07,28,0,0,0,4.47,R06,V18,afternoon
D041,2025-03-08,23,0,1,0,4.39,R06,V18,night
D041,2025-03-09,29,0,0,0,4.48,R06,V18,night
D041,2025-03-10,20,0,0,0,4.61,R06,V18,afternoon
D041,2025-03-11,10,2,2,0,3.99,R06,V18,afternoon
D041,2025-03-12,20,0,0,0,4.77,R06,V18,afternoon
D041,2025-03-13,33,0,0,0,4.56,R06,V18,night
D041,2025-03-14,20,0,0,0,4.51,R06,V18,night
D041,2025-03-15,18,0,0,0,4.59,R06,V18,afternoon
D041,2025-03-16,20,0,1,0,4.08,R06,V18,morning
D041,2025-03-17,29,0,0,0,4.47,R06,V18,morning
D041,2025-03-18,17,0,0,0,4.56,R06,V18,morning
D041,2025-03-19,20,0,0,0,4.47,R06,V18,night
D041,2025-03-20,19,0,0,0,4.44,R06,V18,night
D041,2025-03-21,17,0,0,0,4.32,R06,V18,afternoon
D041,2025-03-22,22,0,0,0,4.36,R06,V18,night
D041,2025-03-23,20,0,0,1,3.6,R06,V18,morning
D041,2025-03-24,27,2,0,0,4.81,R06,V18,afternoon
D041,2025-03-25,19,0,0,0,4.92,R06,V18,afternoon
D041,2025-03-26,19,0,0,0,4.47,R06,V18,night
D041,2025-03-27,22,0,0,1,3.89,R06,V18,night
D041,2025-03-28,16,0,1,0,4.43,R06,V18,afternoon
D041,2025-03-29,14,0,2,0,4.17,R06,V18,night
D041,2025-03-30,19,0,3,0,3.92,R06,V18,afternoon
D041,2025-03-31,26,0,0,0,4.17,R06,V18,afternoon
D042,2025-01-01,22,1,0,0,4.26,R08,V06,night
D042,2025-01-02,17,2,1,0,4.24,R08,V06,morning
D042,2025-01-03,14,0,0,0,4.35,R08,V06,night
D042,2025-01-04,27,0,0,0,4.21,R08,V06,morning
D042,2025-01-05,25,0,0,0,4.23,R08,V06,afternoon
D042,2025-01-06,32,0,0,0,4.45,R08,V06,morning
D042,2025-01-07,28,0,0,0,4.25,R08,V06,morning
D042,2025-01-08,22,0,2,0,4.32,R08,V06,afternoon
D042,2025-01-09,17,0,0,0,4.21,R08,V06,night
D042,2025-01-10,21,1,1,0,4.55,R08,V06,morning
D042,2025-01-11,12,0,0,0,4.51,R08,V06,afternoon
D042,2025-01-12,18,1,0,0,4.46,R08,V06,afternoon
D042,2025-01-13,29,0,0,0,4.35,R08,V06,night
D042,2025-01-14,22,0,3,0,4.0,R08,V06,night
D042,2025-01-15,26,0,0,0,4.44,R08,V06,night
D042,2025-01-16,22,0,0,0,4.76,R08,V06,afternoon
D042,2025-01-17,14,0,0,0,4.38,R08,V06,morning
D042,2025-01-18,24,0,0,0,5.0,R08,V06,afternoon
D042,2025-01-19,26,0,0,0,4.43,R08,V06,afternoon
D042,2025-01-20,31,0,0,0,4.55,R08,V06,afternoon
D042,2025-01-21,19,0,0,0,4.04,R08,V06,afternoon
D042,2025-01-22,19,0,1,0,4.62,R08,V06,morning
D042,2025-01-23,13,1,0,0,4.54,R08,V06,night
D042,2025-01-24,23,0,0,0,4.26,R08,V06,afternoon
D042,2025-01-25,22,0,1,0,4.26,R08,V06,afternoon
D042,2025-01-26,23,0,0,0,4.5,R08,V06,night
D042,2025-01-27,31,1,0,0,4.2,R08,V06,morning
D042,2025-01-28,19,0,0,0,4.68,R08,V06,afternoon
D042,2025-01-29,16,0,0,1,4.18,R08,V06,night
D042,2025-01-30,23,0,2,0,4.28,R08,V06,morning
D042,2025-01-31,21,0,0,0,4.16,R08,V06,afternoon
D042,2025-02-01,17,0,0,0,4.71,R08,V06,morning
D042,2025-02-02,15,0,0,0,4.51,R08,V06,afternoon
D042,2025-02-03,26,1,0,0,4.09,R08,V06,night
D042,2025-02-04,23,0,1,0,4.54,R08,V06,morning
D042,2025-02-05,23,0,1,0,4.23,R08,V06,morning
D042,2025-02-06,12,0,0,0,4.71,R08,V06,night
D042,2025-02-07,24,0,1,0,4.63,R08,V06,morning
D042,2025-02-08,21,0,0,0,4.44,R08,V06,afternoon
D042,2025-02-09,17,0,0,0,4.61,R08,V06,night
D042,2025-02-10,29,0,0,0,4.65,R08,V06,afternoon
D042,2025-02-11,25,0,0,1,4.27,R08,V06,night
D042,2025-02-12,30,0,0,0,4.52,R08,V06,afternoon
D042,2025-02-13,15,0,1,0,4.21,R08,V06,night
D042,2025-02-14,20,0,1,0,4.22,R08,V06,morning
D042,2025-02-15,19,0,1,0,4.32,R08,V06,afternoon
D042,2025-02-16,18,0,0,0,4.18,R08,V06,morning
D042,2025-02-17,28,0,0,0,4.48,R08,V06,afternoon
D042,2025-02-18,20,1,0,0,4.44,R08,V06,afternoon
D042,2025-02-19,23,0,0,0,4.68,R08,V06,night
D042,2025-02-20,19,0,1,0,3.86,R08,V06,morning
D042,2025-02-21,23,0,1,0,4.16,R08,V06,afternoon
D042,2025-02-22,29,1,0,0,4.19,R08,V06,night
D042,2025-02-23,19,0,0,0,4.28,R08,V06,morning
D042,2025-02-24,24,0,0,0,4.7,R08,V06,afternoon
D042,2025-02-25,16,0,0,0,4.56,R08,V06,night
D042,2025-02-26,32,0,0,0,4.25,R08,V06,afternoon
D042,2025-02-27,26,0,0,0,4.34,R08,V06,morning
D042,2025-02-28,26,1,1,0,4.18,R08,V06,night
D042,2025-03-01,21,0,0,0,3.97,R08,V06,night
D042,2025-03-02,19,1,1,0,4.07,R08,V06,night
D042,2025-03-03,34,0,0,0,4.15,R08,V06,morning
D042,2025-03-04,18,0,0,0,4.31,R08,V06,night
D042,2025-03-05,22,0,1,0,4.27,R08,V06,morning
D042,2025-03-06,19,0,0,0,4.33,R08,V06,night
D042,2025-03-07,22,0,0,0,4.38,R08,V06,morning
D042,2025-03-08,17,0,0,0,4.26,R08,V06,afternoon
D042,2025-03-09,14,0,0,0,4.3,R08,V06,morning
D042,2025-03-10,19,0,0,0,4.42,R08,V06,night
D042,2025-03-11,20,0,0,0,4.2,R08,V06,afternoon
D042,2025-03-12,16,0,0,0,4.37,R08,V06,morning
D042,2025-03-13,18,0,0,0,4.47,R08,V06,morning
D042,2025-03-14,25,0,0,0,4.16,R08,V06,afternoon
D042,2025-03-15,25,0,0,0,4.46,R08,V06,night
D042,2025-03-16,19,0,2,0,4.12,R08,V06,morning
D042,2025-03-17,27,0,0,0,4.08,R08,V06,afternoon
D042,2025-03-18,11,0,0,0,4.61,R08,V06,afternoon
D042,2025-03-19,25,0,0,0,4.07,R08,V06,afternoon
D042,2025-03-20,16,0,1,0,4.34,R08,V06,night
D042,2025-03-21,16,0,0,0,4.3,R08,V06,morning
D042,2025-03-22,21,1,0,0,4.52,R08,V06,morning
D042,2025-03-23,21,2,1,0,4.86,R08,V06,night
D042,2025-03-24,35,0,0,0,4.61,R08,V06,night
D042,2025-03-25,20,1,0,0,4.21,R08,V06,night
D042,2025-03-26,26,1,0,1,3.94,R08,V06,morning
D042,2025-03-27,18,0,0,0,4.5,R08,V06,afternoon
D042,2025-03-28,18,0,0,0,4.16,R08,V06,morning
D042,2025-03-29,21,1,1,0,4.09,R08,V06,afternoon
D042,2025-03-30,17,0,0,0,4.46,R08,V06,afternoon
D042,2025-03-31,29,0,0,0,4.69,R08,V06,afternoon
D043,2025-01-01,17,0,1,0,4.4,R04,V01,night
D043,2025-01-02,16,0,0,0,4.3,R04,V01,night
D043,2025-01-03,17,0,0,0,4.13,R04,V01,afternoon
D043,2025-01-04,21,0,0,0,4.09,R04,V01,night
D043,2025-01-05,18,0,0,0,4.48,R04,V01,afternoon
D043,2025-01-06,31,1,1,0,4.43,R04,V01,night
D043,2025-01-07,19,0,0,0,4.27,R04,V01,afternoon
D043,2025-01-08,18,0,1,0,4.73,R04,V01,morning
D043,2025-01-09,14,0,1,0,4.37,R04,V01,afternoon
D043,2025-01-10,22,0,0,0,4.35,R04,V01,afternoon
D043,2025-01-11,26,0,2,0,4.34,R04,V01,morning
D043,2025-01-12,16,0,1,0,4.39,R04,V01,night
D043,2025-01-13,31,0,0,0,4.46,R04,V01,morning
D043,2025-01-14,22,1,0,0,4.62,R04,V01,afternoon
D043,2025-01-15,23,1,0,0,4.4,R04,V01,morning
D043,2025-01-16,21,1,1,0,4.28,R04,V01,night
D043,2025-01-17,15,0,0,0,5.0,R04,V01,morning
D043,2025-01-18,19,0,0,0,4.98,R04,V01,morning
D043,2025-01-19,19,0,0,0,4.96,R04,V01,night
D043,2025-01-20,21,0,1,0,4.45,R04,V01,morning
D043,2025-01-21,31,0,0,0,3.93,R04,V01,morning
D043,2025-01-22,25,0,1,0,4.32,R04,V01,morning
D043,2025-01-23,15,0,0,0,4.29,R04,V01,afternoon
D043,2025-01-24,31,1,2,0,4.24,R04,V01,night
D043,2025-01-25,24,0,1,0,4.32,R04,V01,afternoon
D043,2025-01-26,25,2,0,0,4.48,R04,V01,morning
D043,2025-01-27,22,0,0,0,4.57,R04,V01,afternoon
D043,2025-01-28,23,1,0,0,4.16,R04,V01,morning
D043,2025-01-29,19,1,0,1,3.8,R04,V01,night
D043,2025-01-30,22,1,2,0,4.18,R04,V01,night
D043,2025-01-31,18,0,2,0,4.05,R04,V01,night
D043,2025-02-01,22,0,0,0,4.6,R04,V01,night
D043,2025-02-02,23,0,0,0,4.5,R04,V01,morning
D043,2025-02-03,28,0,0,0,4.43,R04,V01,afternoon
D043,2025-02-04,19,1,3,0,4.38,R04,V01,afternoon
D043,2025-02-05,21,1,0,0,4.18,R04,V01,morning
D043,2025-02-06,20,0,0,0,4.29,R04,V01,night
D043,2025-02-07,22,0,0,0,4.18,R04,V01,afternoon
D043,2025-02-08,17,1,0,0,4.65,R04,V01,night
D043,2025-02-09,21,0,0,1,3.96,R04,V01,afternoon
D043,2025-02-10,22,0,0,0,4.63,R04,V01,night
D043,2025-02-11,17,1,0,0,4.57,R04,V01,night
D043,2025-02-12,27,0,1,0,4.35,R04,V01,afternoon
D043,2025-02-13,18,0,0,0,4.63,R04,V01,afternoon
D043,2025-02-14,10,1,0,0,4.68,R04,V01,night
D043,2025-02-15,26,0,0,0,4.26,R04,V01,morning
D043,2025-02-16,18,0,0,0,4.43,R04,V01,morning
D043,2025-02-17,24,1,0,0,4.76,R04,V01,night
D043,2025-02-18,22,3,1,1,3.6,R04,V01,morning
D043,2025-02-19,18,0,0,0,4.48,R04,V01,morning
D043,2025-02-20,18,0,0,0,4.31,R04,V01,morning
D043,2025-02-21,16,1,0,0,4.54,R04,V01,night
D043,2025-02-22,17,0,1,0,4.32,R04,V01,afternoon
D043,2025-02-23,15,0,0,0,4.77,R04,V01,morning
D043,2025-02-24,19,0,0,0,4.23,R04,V01,night
D043,2025-02-25,16,1,1,0,4.19,R04,V01,night
D043,2025-02-26,18,0,0,0,4.58,R04,V01,night
D043,2025-02-27,19,1,0,0,4.53,R04,V01,morning
D043,2025-02-28,22,0,0,0,4.17,R04,V01,night
D043,2025-03-01,15,1,1,0,4.46,R04,V01,afternoon
D043,2025-03-02,26,0,1,0,4.15,R04,V01,afternoon
D043,2025-03-03,20,0,0,0,4.24,R04,V01,afternoon
D043,2025-03-04,22,0,0,0,4.57,R04,V01,afternoon
D043,2025-03-05,21,0,0,0,4.41,R04,V01,afternoon
D043,2025-03-06,19,0,0,0,4.16,R04,V01,afternoon
D043,2025-03-07,21,0,2,0,4.31,R04,V01,night
D043,2025-03-08,25,0,0,0,4.42,R04,V01,night
D043,2025-03-09,22,0,0,0,4.59,R04,V01,night
D043,2025-03-10,24,0,0,0,4.55,R04,V01,morning
D043,2025-03-11,17,0,0,0,4.43,R04,V01,night
D043,2025-03-12,18,0,0,0,4.49,R04,V01,night
D043,2025-03-13,20,1,0,0,4.36,R04,V01,morning
D043,2025-03-14,17,2,1,0,4.38,R04,V01,afternoon
D043,2025-03-15,19,0,0,0,4.07,R04,V01,afternoon
D043,2025-03-16,16,0,1,0,4.52,R04,V01,afternoon
D043,2025-03-17,32,1,2,0,4.05,R04,V01,morning
D043,2025-03-18,19,0,0,0,3.95,R04,V01,morning
D043,2025-03-19,16,0,0,0,4.54,R04,V01,night
D043,2025-03-20,22,0,0,0,4.39,R04,V01,morning
D043,2025-03-21,22,0,0,0,4.73,R04,V01,morning
D043,2025-03-22,19,0,0,0,4.47,R04,V01,afternoon
D043,2025-03-23,17,0,0,0,4.54,R04,V01,night
D043,2025-03-24,30,0,0,0,4.53,R04,V01,afternoon
D043,2025-03-25,23,0,0,0,4.41,R04,V01,morning
D043,2025-03-26,22,1,0,0,4.41,R04,V01,afternoon
D043,2025-03-27,25,1,1,0,4.53,R04,V01,afternoon
D043,2025-03-28,29,2,0,1,3.98,R04,V01,afternoon
D043,2025-03-29,15,0,4,0,4.15,R04,V01,afternoon
D043,2025-03-30,29,0,1,0,4.04,R04,V01,morning
D043,2025-03-31,33,0,0,0,4.73,R04,V01,morning
D044,2025-01-01,30,0,0,0,4.3,R04,V17,morning
D044,2025-01-02,18,0,0,0,4.55,R04,V17,afternoon
D044,2025-01-03,16,0,0,0,4.5,R04,V17,night
D044,2025-01-04,16,0,0,0,4.28,R04,V17,morning
D044,2025-01-05,13,0,1,0,4.52,R04,V17,afternoon
D044,2025-01-06,27,0,0,0,4.25,R04,V17,afternoon
D044,2025-01-07,20,1,0,0,4.27,R04,V17,afternoon
D044,2025-01-08,24,1,2,0,4.03,R04,V17,morning
D044,2025-01-09,18,0,0,0,4.43,R04,V17,night
D044,2025-01-10,23,1,1,0,4.35,R04,V17,night
D044,2025-01-11,20,0,0,0,4.53,R04,V17,night
D044,2025-01-12,20,0,0,0,4.58,R04,V17,morning
D044,2025-01-13,29,0,0,0,4.4,R04,V17,night
D044,2025-01-14,20,1,1,0,4.13,R04,V17,morning
D044,2025-01-15,21,0,0,0,4.49,R04,V17,night
D044,2025-01-16,24,0,0,0,4.47,R04,V17,night
D044,2025-01-17,17,0,0,0,4.37,R04,V17,afternoon
D044,2025-01-18,20,0,0,0,4.5,R04,V17,afternoon
D044,2025-01-19,17,1,1,0,4.36,R04,V17,morning
D044,2025-01-20,30,0,0,0,4.25,R04,V17,afternoon
D044,2025-01-21,32,1,3,0,4.28,R04,V17,night
D044,2025-01-22,14,0,0,0,4.59,R04,V17,morning
D044,2025-01-23,24,0,0,0,4.51,R04,V17,night
D044,2025-01-24,16,0,1,0,4.07,R04,V17,afternoon
D044,2025-01-25,18,0,0,0,4.37,R04,V17,afternoon
D044,2025-01-26,16,0,0,0,4.33,R04,V17,night
D044,2025-01-27,31,0,0,0,4.05,R04,V17,morning
D044,2025-01-28,22,0,0,0,4.69,R04,V17,afternoon
D044,2025-01-29,24,0,0,1,3.88,R04,V17,morning
D044,2025-01-30,20,1,1,0,4.31,R04,V17,night
D044,2025-01-31,25,0,1,0,4.04,R04,V17,morning
D044,2025-02-01,19,0,0,0,4.37,R04,V17,night
D044,2025-02-02,22,0,1,0,4.52,R04,V17,afternoon
D044,2025-02-03,24,1,0,0,4.57,R04,V17,morning
D044,2025-02-04,26,0,0,0,4.13,R04,V17,morning
D044,2025-02-05,19,0,0,0,4.43,R04,V17,afternoon
D044,2025-02-06,24,0,0,0,4.32,R04,V17,afternoon
D044,2025-02-07,20,0,0,0,4.46,R04,V17,night
D044,2025-02-08,18,0,0,0,3.98,R04,V17,morning
D044,2025-02-09,23,0,0,0,4.51,R04,V17,night
D044,2025-02-10,33,0,0,0,4.55,R04,V17,night
D044,2025-02-11,27,0,0,0,4.2,R04,V17,morning
D044,2025-02-12,16,0,0,0,4.2,R04,V17,night
D044,2025-02-13,19,1,0,0,4.2,R04,V17,afternoon
D044,2025-02-14,21,0,0,0,4.64,R04,V17,morning
D044,2025-02-15,22,0,0,0,4.38,R04,V17,morning
D044,2025-02-16,16,0,0,0,4.59,R04,V17,afternoon
